管理都道府県・整備局,管理市区町村,公園名,公園種別,所在地都道府県名,所在地市区町村名,供用開始年,供用済面積（m2）,都市計画決定,備考,lat,lon,type
東京都,練馬区,たけした公園,街区公園,東京都,練馬区,1973,2207.0,未決定,,35.72063,139.58632,small
東京都,練馬区,土支田公園,街区公園,東京都,練馬区,1973,2477.0,未決定,,35.75841,139.60541,small
東京都,練馬区,北西大松公園,街区公園,東京都,練馬区,1973,2085.0,未決定,,35.76602,139.64922,small
東京都,練馬区,下石神井坂下公園,街区公園,東京都,練馬区,1973,2320.0,未決定,,35.73389,139.60881,small
東京都,練馬区,早宮公園,街区公園,東京都,練馬区,1973,2234.0,未決定,,35.75575,139.65338,small
東京都,練馬区,富士見台公園,街区公園,東京都,練馬区,1973,1631.0,未決定,,35.74495311,139.62532188,small
東京都,練馬区,武蔵関公園,近隣公園,東京都,練馬区,1938,48967.0,決定,,35.72754319,139.56713325,small
東京都,練馬区,大泉公園,運動公園,東京都,練馬区,1974,11898.0,決定,,35.77249,139.58272,middle
東京都,練馬区,南田中公園,街区公園,東京都,練馬区,1974,2210.0,決定,,35.73717,139.61102,small
東京都,練馬区,けやき児童公園,街区公園,東京都,練馬区,1975,1933.0,未決定,,35.7566,139.64279,small
東京都,練馬区,西大泉中央児童公園,街区公園,東京都,練馬区,1975,2603.0,未決定,,35.75811,139.57167,small
東京都,練馬区,谷原児童公園,街区公園,東京都,練馬区,1976,2590.0,未決定,,35.75137,139.61194,small
東京都,練馬区,平和台児童公園,街区公園,東京都,練馬区,1976,2479.0,未決定,,35.75755,139.66405,small
東京都,練馬区,わかば児童公園,街区公園,東京都,練馬区,1976,2497.0,未決定,,35.72065,139.57443,small
東京都,練馬区,長光寺橋公園,街区公園,東京都,練馬区,1976,4053.0,未決定,,35.73934506,139.61475475,small
東京都,練馬区,大泉交通公園,街区公園,東京都,練馬区,1977,8142.0,未決定,,35.75349,139.57224,small
東京都,練馬区,八坂台児童公園,街区公園,東京都,練馬区,1977,2352.0,未決定,,35.76801,139.61063,small
東京都,練馬区,池淵史跡公園,特殊公園（風致公園、動植物公園、歴史公園、墓園）,東京都,練馬区,1977,7275.0,決定,,35.73743593,139.60075363,small
東京都,練馬区,練馬一丁目公園,街区公園,東京都,練馬区,1977,992.0,未決定,,35.74023,139.65474,small
東京都,練馬区,こぶし公園,街区公園,東京都,練馬区,1977,959.0,未決定,,35.73845,139.62109,small
東京都,練馬区,たがら公園,街区公園,東京都,練馬区,1977,2572.0,未決定,,35.76936,139.64323,small
東京都,練馬区,豊玉中いっちょうめ公園,街区公園,東京都,練馬区,1977,1424.0,未決定,,35.7309167,139.66248988,small
東京都,練馬区,高野台中央公園,街区公園,東京都,練馬区,1978,2423.0,未決定,,35.74617,139.61327,small
東京都,練馬区,東大泉弁天池公園,街区公園,東京都,練馬区,1978,2852.0,未決定,,35.75428,139.5912,small
東京都,練馬区,わかみや公園,街区公園,東京都,練馬区,1979,1188.0,未決定,,35.74972,139.63278,small
東京都,練馬区,あおい公園,街区公園,東京都,練馬区,1979,1699.0,未決定,,35.76533,139.58952,small
東京都,練馬区,こんにちは公園,街区公園,東京都,練馬区,1979,1679.0,未決定,,35.75468,139.64024,small
東京都,練馬区,はやいち公園,街区公園,東京都,練馬区,1979,1637.0,未決定,,35.75283,139.65652,small
東京都,練馬区,やまなみ公園,街区公園,東京都,練馬区,1980,3910.0,未決定,,35.75555,139.57613,small
東京都,練馬区,きょうずか公園,街区公園,東京都,練馬区,1980,688.0,未決定,,35.76153,139.64528,small
東京都,練馬区,三丁目森公園,街区公園,東京都,練馬区,1980,1896.0,未決定,,35.74602,139.66353,small
東京都,練馬区,江古田駅北公園,街区公園,東京都,練馬区,1980,1317.0,未決定,,35.73833,139.67317,small
東京都,練馬区,和田堀公園,街区公園,東京都,練馬区,1980,3455.0,未決定,,35.74121079,139.60824025,small
東京都,練馬区,きたうら公園,街区公園,東京都,練馬区,1980,988.0,未決定,,35.72206502,139.56977185,small
東京都,練馬区,扇橋公園,街区公園,東京都,練馬区,1980,712.0,未決定,,35.73248,139.58871,small
東京都,練馬区,田柄梅林公園,街区公園,東京都,練馬区,1980,4625.0,未決定,,35.75514,139.63252,small
東京都,練馬区,石神井台公園,街区公園,東京都,練馬区,1981,2503.0,未決定,,35.73558,139.59053,small
東京都,練馬区,北町なかよし公園,街区公園,東京都,練馬区,1981,1456.0,未決定,,35.76065,139.6553,small
東京都,練馬区,ふれあい公園,街区公園,東京都,練馬区,1982,1409.0,未決定,,35.75801,139.65823,small
東京都,練馬区,貫井西公園,街区公園,東京都,練馬区,1982,1226.0,未決定,,35.74163,139.62651,small
東京都,練馬区,向下橋公園,街区公園,東京都,練馬区,1982,1197.0,未決定,,35.76096,139.60095,small
東京都,練馬区,すずしろ公園,街区公園,東京都,練馬区,1982,2107.0,未決定,,35.76517,139.58438,small
東京都,練馬区,関町緑地,都市緑地,東京都,練馬区,1982,111.0,未決定,,35.72237642,139.58948776,etc
東京都,練馬区,土支田緑地,都市緑地,東京都,練馬区,1982,139.0,未決定,,35.76035,139.6106,etc
東京都,練馬区,石神井台緑地,都市緑地,東京都,練馬区,1982,1915.0,決定,,35.7325,139.5896,etc
東京都,練馬区,西大泉緑地,都市緑地,東京都,練馬区,1982,213.0,未決定,,35.75825,139.56747,etc
東京都,練馬区,下石神井緑地,都市緑地,東京都,練馬区,1982,256.0,未決定,,35.72241,139.5956,etc
東京都,練馬区,関町北緑地,都市緑地,東京都,練馬区,1982,189.0,未決定,,35.73356,139.57484,etc
東京都,練馬区,中村緑地,都市緑地,東京都,練馬区,1982,168.0,未決定,,35.73316,139.63931,etc
東京都,練馬区,練馬いちょう並木緑地,都市緑地,東京都,練馬区,1982,1289.0,未決定,,35.73910263,139.65270044,etc
東京都,練馬区,田柄川緑道,緑道,東京都,練馬区,1982,19985.0,未決定,,35.7645229,139.6530687,etc
東京都,練馬区,和田堀緑道,緑道,東京都,練馬区,1982,1896.0,決定,,35.74014,139.6067,etc
東京都,練馬区,千川上水緑道,緑道,東京都,練馬区,1982,3041.0,未決定,,35.72263424,139.59000351,etc
東京都,練馬区,豊玉こぶし公園,街区公園,東京都,練馬区,1982,623.0,未決定,,35.73195,139.65291,small
東京都,練馬区,大泉つつじ公園,街区公園,東京都,練馬区,1983,1559.0,未決定,,35.73981,139.57875,small
東京都,練馬区,春日公園,街区公園,東京都,練馬区,1983,2707.0,未決定,,35.75508,139.64857,small
東京都,練馬区,北八風の子公園,街区公園,東京都,練馬区,1983,974.0,未決定,,35.76753,139.64764,small
東京都,練馬区,西大泉こぐれ公園,街区公園,東京都,練馬区,1983,2209.0,未決定,,35.76187,139.5795,small
東京都,練馬区,もみじ公園,街区公園,東京都,練馬区,1983,931.0,未決定,,35.76633,139.60251,small
東京都,練馬区,ゆりの木通り南公園,街区公園,東京都,練馬区,1983,2160.0,未決定,,35.76769,139.63623,small
東京都,練馬区,練馬けやき公園,街区公園,東京都,練馬区,1984,774.0,未決定,,35.74078,139.65149,small
東京都,練馬区,練馬こぶし公園,街区公園,東京都,練馬区,1984,494.0,未決定,,35.73941,139.65147,small
東京都,練馬区,にしき公園,街区公園,東京都,練馬区,1984,1040.0,未決定,,35.76226,139.66614,small
東京都,練馬区,高野台ひがし公園,街区公園,東京都,練馬区,1984,1063.0,未決定,,35.74777,139.61902,small
東京都,練馬区,和田堀第二公園,街区公園,東京都,練馬区,1984,1079.0,未決定,,35.73971387,139.61327763,small
東京都,練馬区,八丁堀児童公園,街区公園,東京都,練馬区,1984,4100.0,未決定,,35.76619,139.6241,small
東京都,練馬区,しいのみ公園,街区公園,東京都,練馬区,1985,708.0,未決定,,35.74397,139.6627,small
東京都,練馬区,四季の香公園,近隣公園,東京都,練馬区,1985,42110.0,未決定,,35.76013,139.62399,small
東京都,練馬区,光和公園,街区公園,東京都,練馬区,1985,1666.0,未決定,,35.74633,139.60501,small
東京都,練馬区,夏の雲公園,近隣公園,東京都,練馬区,1985,54034.0,未決定,,35.7544,139.62811,small
東京都,練馬区,小竹みどり公園,街区公園,東京都,練馬区,1985,1248.0,未決定,,35.74474,139.67485,small
東京都,練馬区,関町ひがし公園,街区公園,東京都,練馬区,1985,1065.0,未決定,,35.72399,139.58287,small
東京都,練馬区,こひつじ公園,街区公園,東京都,練馬区,1985,2500.0,未決定,,35.76382,139.62555,small
東京都,練馬区,たけやま緑地,都市緑地,東京都,練馬区,1984,744.0,未決定,,35.75021,139.57483,etc
東京都,練馬区,しらかし緑地,都市緑地,東京都,練馬区,1985,181.0,未決定,,35.73904,139.62326,etc
東京都,練馬区,かたばみ緑地,都市緑地,東京都,練馬区,1985,235.0,未決定,,35.74857,139.5941,etc
東京都,練馬区,東大泉二丁目緑地,都市緑地,東京都,練馬区,1985,200.0,未決定,,35.75595,139.59975,etc
東京都,練馬区,南田柄緑地,都市緑地,東京都,練馬区,1985,257.0,未決定,,35.76007,139.64787,etc
東京都,練馬区,池之台緑地,都市緑地,東京都,練馬区,1985,310.0,未決定,,35.73459,139.60397,etc
東京都,練馬区,北原緑地,都市緑地,東京都,練馬区,1985,294.0,未決定,,35.75159,139.61832,etc
東京都,練馬区,あかしあ児童公園,街区公園,東京都,練馬区,1985,1105.0,未決定,,35.74823115,139.58701214,small
東京都,練馬区,大通り南公園,街区公園,東京都,練馬区,1985,3295.0,未決定,,35.75618895,139.62248619,small
東京都,練馬区,美術の森緑地,都市緑地,東京都,練馬区,1985,1895.0,未決定,,35.73721,139.63521,etc
東京都,練馬区,四季憩いの緑地,都市緑地,東京都,練馬区,1985,236.0,未決定,,35.74536,139.57253,etc
東京都,練馬区,春の風公園,近隣公園,東京都,練馬区,1986,33908.0,未決定,,35.75565,139.62439,small
東京都,練馬区,北町一丁目公園,街区公園,東京都,練馬区,1986,594.0,未決定,,35.76348,139.66907,small
東京都,練馬区,梨の花公園,街区公園,東京都,練馬区,1986,1426.0,未決定,,35.74215,139.58119,small
東京都,練馬区,南田中四丁目緑地,都市緑地,東京都,練馬区,1986,227.0,未決定,,35.73264,139.61253,etc
東京都,練馬区,南大泉二丁目緑地,都市緑地,東京都,練馬区,1986,291.0,未決定,,35.73507416,139.57074245,etc
東京都,練馬区,北原公園,街区公園,東京都,練馬区,1987,1878.0,未決定,,35.7549,139.61052,small
東京都,練馬区,向山わんぱく公園,街区公園,東京都,練馬区,1987,1488.0,未決定,,35.74073,139.63782,small
東京都,練馬区,泉こぶし公園,街区公園,東京都,練馬区,1987,979.0,未決定,,35.74918,139.58917,small
東京都,練馬区,あかねぐも公園,街区公園,東京都,練馬区,1987,5427.0,未決定,,35.76022,139.63115,small
東京都,練馬区,びくに公園,近隣公園,東京都,練馬区,1987,21897.0,未決定,,35.75662,139.59799,small
東京都,練馬区,こぐれの森緑地,都市緑地,東京都,練馬区,1987,5972.0,未決定,,35.76351,139.59109,etc
東京都,練馬区,たけしたの森緑地,都市緑地,東京都,練馬区,1987,1798.0,未決定,,35.72034,139.58701,etc
東京都,練馬区,ぬくいの森緑地,都市緑地,東京都,練馬区,1987,1404.0,決定,,35.74369,139.62813,etc
東京都,練馬区,中里緑地,都市緑地,東京都,練馬区,1987,278.0,未決定,,35.76754,139.60272,etc
東京都,練馬区,和田緑地,都市緑地,東京都,練馬区,1987,358.0,未決定,,35.74639,139.60593,etc
東京都,練馬区,井頭緑地,都市緑地,東京都,練馬区,1987,349.0,未決定,,35.74202,139.58031,etc
東京都,練馬区,長久保緑地,都市緑地,東京都,練馬区,1987,219.0,未決定,,35.77242841,139.59274695,etc
東京都,練馬区,大泉風致地区公園,街区公園,東京都,練馬区,1988,1618.0,未決定,,35.7711,139.58809,small
東京都,練馬区,三原台公園,街区公園,東京都,練馬区,1988,5501.0,未決定,,35.7509,139.59993,small
東京都,練馬区,関町北公園,街区公園,東京都,練馬区,1988,2500.0,未決定,,35.73267,139.57292,small
東京都,練馬区,秋の陽公園,近隣公園,東京都,練馬区,1988,18200.0,未決定,,35.76196,139.63365,small
東京都,練馬区,稲荷山公園,総合公園,東京都,練馬区,1988,1773.0,決定,,35.76568,139.6095,middle
東京都,練馬区,田柄緑地,都市緑地,東京都,練馬区,1988,529.0,未決定,,35.76633,139.63762,etc
東京都,練馬区,長光寺橋緑地,都市緑地,東京都,練馬区,1988,553.0,未決定,,35.73802,139.61577,etc
東京都,練馬区,宮が谷戸緑地,都市緑地,東京都,練馬区,1988,346.0,未決定,,35.7461,139.64832,etc
東京都,練馬区,大泉橋戸公園,街区公園,東京都,練馬区,1989,11899.0,決定,,35.75875,139.60103,small
東京都,練馬区,氷川台三丁目ちびっこ公園,街区公園,東京都,練馬区,1989,448.0,未決定,,35.75014,139.66718,small
東京都,練馬区,北町あおば公園,街区公園,東京都,練馬区,1989,1009.0,未決定,,35.76775,139.66351,small
東京都,練馬区,水と雲の公園,街区公園,東京都,練馬区,1989,1075.0,未決定,,35.73901,139.64499,small
東京都,練馬区,高野台緑地,都市緑地,東京都,練馬区,1989,122.0,未決定,,35.74787,139.62253,etc
東京都,練馬区,わかば緑地,都市緑地,東京都,練馬区,1989,242.0,未決定,,35.75417672,139.6223886,etc
東京都,練馬区,へいわだい駅前緑地,都市緑地,東京都,練馬区,1989,331.0,未決定,,35.75687,139.6528,etc
東京都,練馬区,井頭の森緑地,都市緑地,東京都,練馬区,1989,1908.0,決定,,35.74279,139.57887,etc
東京都,練馬区,和田堀緑地,都市緑地,東京都,練馬区,1989,457.0,未決定,,35.74051,139.60629,etc
東京都,練馬区,あせび緑地,都市緑地,東京都,練馬区,1989,201.0,未決定,,35.75874,139.60785,etc
東京都,練馬区,扇山公園,街区公園,東京都,練馬区,1989,3321.0,未決定,,35.73119662,139.58550547,small
東京都,練馬区,氷川台二丁目緑地,都市緑地,東京都,練馬区,1989,301.0,未決定,,35.75688,139.66901,etc
東京都,練馬区,豊玉錦公園,街区公園,東京都,練馬区,1990,1771.0,未決定,,35.73099,139.65181,small
東京都,練馬区,早宮おおぞら公園,街区公園,東京都,練馬区,1990,606.0,未決定,,35.75022121,139.65384448,small
東京都,練馬区,ガラクタ公園,街区公園,東京都,練馬区,1990,2346.0,未決定,,35.74050655,139.63167878,small
東京都,練馬区,さくらの辻公園,街区公園,東京都,練馬区,1990,4208.0,決定,,35.73392,139.59787,small
東京都,練馬区,練馬三丁目公園,街区公園,東京都,練馬区,1990,884.0,未決定,,35.73893,139.64954,small
